f0_,f1_
2020-01-29 00:00:00 UTC,1270000000000000000000000
2019-03-26 00:00:00 UTC,2550000000000000000000000
2020-04-14 00:00:00 UTC,1370000000000000000000000
2020-06-18 00:00:00 UTC,1840000000000000000000000
2019-05-13 00:00:00 UTC,3960000000000000000000000
2019-02-10 00:00:00 UTC,1450000000000000000000000
2019-02-08 00:00:00 UTC,2150000000000000000000000
2019-01-25 00:00:00 UTC,1970000000000000000000000
2019-11-28 00:00:00 UTC,2060000000000000000000000
2020-05-25 00:00:00 UTC,1530000000000000000000000
2020-08-26 00:00:00 UTC,2860000000000000000000000
2020-05-15 00:00:00 UTC,1930000000000000000000000
2019-12-18 00:00:00 UTC,3070000000000000000000000
2019-03-13 00:00:00 UTC,2070000000000000000000000
2020-01-28 00:00:00 UTC,1190000000000000000000000
2020-02-12 00:00:00 UTC,2770000000000000000000000
2019-10-02 00:00:00 UTC,1250000000000000000000000
2021-01-03 00:00:00 UTC,5850000000000000000000000
2019-04-27 00:00:00 UTC,1920000000000000000000000
2019-09-23 00:00:00 UTC,1790000000000000000000000
2019-02-05 00:00:00 UTC,989000000000000000000000
2019-01-03 00:00:00 UTC,2500000000000000000000000
2019-01-07 00:00:00 UTC,2630000000000000000000000
2019-03-18 00:00:00 UTC,2600000000000000000000000
2020-03-22 00:00:00 UTC,1740000000000000000000000
2020-12-14 00:00:00 UTC,2110000000000000000000000
2019-03-06 00:00:00 UTC,2210000000000000000000000
2019-12-25 00:00:00 UTC,1460000000000000000000000
2020-07-06 00:00:00 UTC,2260000000000000000000000
2019-06-09 00:00:00 UTC,1800000000000000000000000
2019-06-18 00:00:00 UTC,2880000000000000000000000
2019-07-16 00:00:00 UTC,2560000000000000000000000
2020-08-29 00:00:00 UTC,2790000000000000000000000
2019-02-14 00:00:00 UTC,1670000000000000000000000
2020-01-26 00:00:00 UTC,616000000000000000000000
2019-01-27 00:00:00 UTC,1870000000000000000000000
2019-10-26 00:00:00 UTC,2320000000000000000000000
2019-06-15 00:00:00 UTC,3620000000000000000000000
2019-06-30 00:00:00 UTC,1970000000000000000000000
2020-08-16 00:00:00 UTC,2100000000000000000000000
2021-01-07 00:00:00 UTC,5660000000000000000000000
2020-04-29 00:00:00 UTC,2680000000000000000000000
2019-07-21 00:00:00 UTC,1110000000000000000000000
2019-04-12 00:00:00 UTC,2520000000000000000000000
2020-05-09 00:00:00 UTC,1480000000000000000000000
2020-03-31 00:00:00 UTC,2090000000000000000000000
2020-06-10 00:00:00 UTC,1860000000000000000000000
2021-01-10 00:00:00 UTC,3390000000000000000000000
2020-07-28 00:00:00 UTC,3270000000000000000000000
2019-08-18 00:00:00 UTC,1240000000000000000000000
2020-04-25 00:00:00 UTC,1460000000000000000000000
2020-04-13 00:00:00 UTC,2110000000000000000000000
2019-08-26 00:00:00 UTC,1870000000000000000000000
2019-10-16 00:00:00 UTC,1480000000000000000000000
2019-05-14 00:00:00 UTC,3530000000000000000000000
2020-10-16 00:00:00 UTC,2970000000000000000000000
2020-12-03 00:00:00 UTC,2390000000000000000000000
2020-11-20 00:00:00 UTC,3630000000000000000000000
2020-08-23 00:00:00 UTC,1520000000000000000000000
2020-06-29 00:00:00 UTC,1570000000000000000000000
2020-10-31 00:00:00 UTC,2010000000000000000000000
2020-06-23 00:00:00 UTC,2390000000000000000000000
2020-12-10 00:00:00 UTC,3000000000000000000000000
2019-03-14 00:00:00 UTC,2290000000000000000000000
2019-11-26 00:00:00 UTC,1350000000000000000000000
2020-05-20 00:00:00 UTC,1670000000000000000000000
2019-10-28 00:00:00 UTC,3130000000000000000000000
2020-11-08 00:00:00 UTC,1600000000000000000000000
2019-03-24 00:00:00 UTC,1790000000000000000000000
2019-07-02 00:00:00 UTC,2310000000000000000000000
2020-03-27 00:00:00 UTC,1720000000000000000000000
2019-08-13 00:00:00 UTC,1650000000000000000000000
2019-04-20 00:00:00 UTC,1880000000000000000000000
2020-01-07 00:00:00 UTC,1400000000000000000000000
2020-02-23 00:00:00 UTC,1240000000000000000000000
2019-02-22 00:00:00 UTC,2110000000000000000000000
2019-06-02 00:00:00 UTC,1590000000000000000000000
2019-08-05 00:00:00 UTC,2830000000000000000000000
2019-11-29 00:00:00 UTC,1390000000000000000000000
2020-05-28 00:00:00 UTC,2110000000000000000000000
2020-03-20 00:00:00 UTC,3780000000000000000000000
2020-05-21 00:00:00 UTC,2010000000000000000000000
2019-06-27 00:00:00 UTC,3700000000000000000000000
2020-11-27 00:00:00 UTC,3220000000000000000000000
2020-12-27 00:00:00 UTC,3400000000000000000000000
2020-09-08 00:00:00 UTC,3900000000000000000000000
2020-08-14 00:00:00 UTC,4580000000000000000000000
2019-04-23 00:00:00 UTC,2750000000000000000000000
2020-04-22 00:00:00 UTC,1980000000000000000000000
2020-02-17 00:00:00 UTC,2670000000000000000000000
2020-09-23 00:00:00 UTC,4360000000000000000000000
2019-06-06 00:00:00 UTC,2040000000000000000000000
2019-04-09 00:00:00 UTC,3360000000000000000000000
2019-01-19 00:00:00 UTC,1460000000000000000000000
2019-11-22 00:00:00 UTC,3360000000000000000000000
2019-10-15 00:00:00 UTC,1340000000000000000000000
2019-04-01 00:00:00 UTC,2450000000000000000000000
2020-11-13 00:00:00 UTC,3250000000000000000000000
2019-03-19 00:00:00 UTC,1900000000000000000000000
2019-11-01 00:00:00 UTC,1400000000000000000000000
2020-09-26 00:00:00 UTC,2330000000000000000000000
2019-11-20 00:00:00 UTC,1330000000000000000000000
2019-10-05 00:00:00 UTC,861000000000000000000000
2020-04-01 00:00:00 UTC,1430000000000000000000000
2020-01-17 00:00:00 UTC,1590000000000000000000000
2020-05-18 00:00:00 UTC,2110000000000000000000000
2020-11-19 00:00:00 UTC,3000000000000000000000000
2020-09-09 00:00:00 UTC,4360000000000000000000000
2019-03-17 00:00:00 UTC,1750000000000000000000000
2019-10-22 00:00:00 UTC,1340000000000000000000000
2020-05-30 00:00:00 UTC,2440000000000000000000000
2019-12-30 00:00:00 UTC,1470000000000000000000000
2019-03-27 00:00:00 UTC,2300000000000000000000000
2020-05-26 00:00:00 UTC,1890000000000000000000000
2019-08-06 00:00:00 UTC,2280000000000000000000000
2020-12-28 00:00:00 UTC,3610000000000000000000000
2020-07-22 00:00:00 UTC,2940000000000000000000000
2020-03-17 00:00:00 UTC,3330000000000000000000000
2020-05-02 00:00:00 UTC,1220000000000000000000000
2020-04-17 00:00:00 UTC,1680000000000000000000000
2020-11-16 00:00:00 UTC,2640000000000000000000000
2020-11-06 00:00:00 UTC,4290000000000000000000000
2019-11-24 00:00:00 UTC,1060000000000000000000000
2019-08-07 00:00:00 UTC,1780000000000000000000000
2019-06-22 00:00:00 UTC,2820000000000000000000000
2019-05-27 00:00:00 UTC,3270000000000000000000000
2020-06-01 00:00:00 UTC,2100000000000000000000000
2020-05-19 00:00:00 UTC,1600000000000000000000000
2020-10-08 00:00:00 UTC,2980000000000000000000000
2020-11-29 00:00:00 UTC,1770000000000000000000000
2019-01-23 00:00:00 UTC,1980000000000000000000000
2020-09-24 00:00:00 UTC,3570000000000000000000000
2019-05-08 00:00:00 UTC,3130000000000000000000000
2020-06-16 00:00:00 UTC,1640000000000000000000000
2019-10-30 00:00:00 UTC,1740000000000000000000000
2019-06-12 00:00:00 UTC,2450000000000000000000000
2020-10-09 00:00:00 UTC,3280000000000000000000000
2020-08-06 00:00:00 UTC,2500000000000000000000000
2020-06-22 00:00:00 UTC,2520000000000000000000000
2020-12-01 00:00:00 UTC,4090000000000000000000000
2020-06-30 00:00:00 UTC,2000000000000000000000000
2019-03-23 00:00:00 UTC,2560000000000000000000000
2020-01-25 00:00:00 UTC,453000000000000000000000
2019-01-30 00:00:00 UTC,2370000000000000000000000
2019-08-01 00:00:00 UTC,2920000000000000000000000
2020-05-29 00:00:00 UTC,2600000000000000000000000
2019-05-17 00:00:00 UTC,4610000000000000000000000
2019-11-05 00:00:00 UTC,2250000000000000000000000
2019-01-05 00:00:00 UTC,4180000000000000000000000
2019-07-14 00:00:00 UTC,2210000000000000000000000
2020-02-10 00:00:00 UTC,1830000000000000000000000
2019-11-30 00:00:00 UTC,1310000000000000000000000
2019-09-13 00:00:00 UTC,1950000000000000000000000
2020-06-11 00:00:00 UTC,2380000000000000000000000
2020-07-17 00:00:00 UTC,1900000000000000000000000
2020-09-15 00:00:00 UTC,4470000000000000000000000
2019-09-26 00:00:00 UTC,2760000000000000000000000
2019-12-23 00:00:00 UTC,1810000000000000000000000
2019-04-16 00:00:00 UTC,2220000000000000000000000
2019-06-20 00:00:00 UTC,2340000000000000000000000
2020-07-04 00:00:00 UTC,1200000000000000000000000
2020-06-27 00:00:00 UTC,1830000000000000000000000
2019-09-29 00:00:00 UTC,1280000000000000000000000
2019-12-17 00:00:00 UTC,2670000000000000000000000
2019-07-13 00:00:00 UTC,1040000000000000000000000
2019-05-12 00:00:00 UTC,2880000000000000000000000
2020-07-24 00:00:00 UTC,3080000000000000000000000
2019-02-11 00:00:00 UTC,1910000000000000000000000
2019-03-03 00:00:00 UTC,1700000000000000000000000
2019-11-02 00:00:00 UTC,937000000000000000000000
2019-09-10 00:00:00 UTC,1480000000000000000000000
2019-12-07 00:00:00 UTC,754000000000000000000000
2019-11-25 00:00:00 UTC,2910000000000000000000000
2019-05-09 00:00:00 UTC,2840000000000000000000000
2019-01-15 00:00:00 UTC,2390000000000000000000000
2019-07-22 00:00:00 UTC,1640000000000000000000000
2019-09-30 00:00:00 UTC,2630000000000000000000000
2020-03-12 00:00:00 UTC,9270000000000000000000000
2020-07-14 00:00:00 UTC,3200000000000000000000000
2020-11-26 00:00:00 UTC,5050000000000000000000000
2020-07-01 00:00:00 UTC,1850000000000000000000000
2020-08-09 00:00:00 UTC,1880000000000000000000000
2020-09-06 00:00:00 UTC,5230000000000000000000000
2020-02-19 00:00:00 UTC,1780000000000000000000000
2019-04-14 00:00:00 UTC,1730000000000000000000000
2020-01-21 00:00:00 UTC,987000000000000000000000
2019-10-11 00:00:00 UTC,1470000000000000000000000
2019-09-08 00:00:00 UTC,1550000000000000000000000
2019-10-04 00:00:00 UTC,1120000000000000000000000
2019-07-20 00:00:00 UTC,1380000000000000000000000
2020-06-02 00:00:00 UTC,3740000000000000000000000
2019-01-28 00:00:00 UTC,3250000000000000000000000
2019-07-30 00:00:00 UTC,1720000000000000000000000
2019-07-01 00:00:00 UTC,2450000000000000000000000
2020-10-01 00:00:00 UTC,3830000000000000000000000
2020-11-12 00:00:00 UTC,3970000000000000000000000
2021-01-09 00:00:00 UTC,3220000000000000000000000
2019-02-16 00:00:00 UTC,1080000000000000000000000
2019-02-23 00:00:00 UTC,1530000000000000000000000
2019-11-21 00:00:00 UTC,1930000000000000000000000
2020-04-15 00:00:00 UTC,1380000000000000000000000
2019-01-12 00:00:00 UTC,1490000000000000000000000
2019-06-07 00:00:00 UTC,2040000000000000000000000
2020-02-02 00:00:00 UTC,1100000000000000000000000
2020-02-22 00:00:00 UTC,926000000000000000000000
2020-04-21 00:00:00 UTC,2140000000000000000000000
2019-12-02 00:00:00 UTC,1710000000000000000000000
2020-06-04 00:00:00 UTC,1580000000000000000000000
2019-07-31 00:00:00 UTC,1680000000000000000000000
2020-09-02 00:00:00 UTC,6600000000000000000000000
2020-07-02 00:00:00 UTC,1820000000000000000000000
2019-04-30 00:00:00 UTC,2970000000000000000000000
2019-07-04 00:00:00 UTC,1750000000000000000000000
2020-02-21 00:00:00 UTC,1710000000000000000000000
2020-05-23 00:00:00 UTC,1660000000000000000000000
2020-07-15 00:00:00 UTC,1890000000000000000000000
2020-06-24 00:00:00 UTC,4190000000000000000000000
2020-12-06 00:00:00 UTC,1610000000000000000000000
2020-11-04 00:00:00 UTC,3370000000000000000000000
2020-03-21 00:00:00 UTC,1690000000000000000000000
2019-04-22 00:00:00 UTC,2410000000000000000000000
2020-02-04 00:00:00 UTC,1570000000000000000000000
2019-08-22 00:00:00 UTC,1800000000000000000000000
2020-05-16 00:00:00 UTC,1270000000000000000000000
2020-03-28 00:00:00 UTC,1880000000000000000000000
2019-04-25 00:00:00 UTC,3160000000000000000000000
2019-03-04 00:00:00 UTC,2510000000000000000000000
2019-10-14 00:00:00 UTC,2080000000000000000000000
